mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__alpha,param_classifier__learning_rate,param_classifier__penalty,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0.4938327471415202,0.05920887990589725,0.12136030197143555,0.0032110438170472157,1e-05,optimal,l2,"{'classifier__alpha': 1e-05, 'classifier__learning_rate': 'optimal', 'classifier__penalty': 'l2'}",0.9693041195692934,0.9663041731397654,0.9675881281474339,0.9677321402854976,0.0012289492169984847,3,0.9693267179628456,0.9668555830699256,0.9675971521048915,0.9679264843792209,0.0010353652253956864,3,0.9693043060179083,0.9663050942474123,0.9675881281474339,0.9677325094709182,0.0012286719893171223,3,0.9693037587447318,0.9662942681355831,0.9675879717709661,0.9677286662170937,0.0012326406956928,3
0.8012479146321615,0.07451708771532474,0.1769708792368571,0.017378327101879896,1e-05,optimal,elasticnet,"{'classifier__alpha': 1e-05, 'classifier__learning_rate': 'optimal', 'classifier__penalty': 'elasticnet'}",0.9710183746718809,0.9685005624899555,0.9642130076074146,0.9679106482564169,0.002809419195341423,2,0.9710275678002582,0.9687109992354197,0.9647662351343294,0.9681682673900024,0.0025848262456600484,2,0.9710182569270951,0.9685011306190624,0.9642130076074146,0.9679107983845241,0.0028094155603499153,2,0.9710182279568997,0.9684970538842301,0.9642023548097172,0.9679058788836157,0.0028137931220607692,2
0.4245474338531494,0.015040157380465847,0.1269401709238688,0.005366648956574201,0.0001,optimal,l2,"{'classifier__alpha': 0.0001, 'classifier__learning_rate': 'optimal', 'classifier__penalty': 'l2'}",0.9715540793914395,0.9701076766486313,0.9680167148826744,0.9698928236409151,0.0014520923474217542,1,0.9716445034465532,0.9703684531794841,0.9681928067727942,0.9700685877996104,0.0014250127289360797,1,0.9715537091061893,0.9701083079178506,0.9680167148826744,0.9698929106355715,0.0014519823291405136,1,0.9715526997103654,0.9701035617548813,0.9680137072933548,0.9698899895862004,0.001452658857713658,1
0.500010093053182,0.034371022012824624,0.14497939745585123,0.0035837896963304373,0.0001,optimal,elasticnet,"{'classifier__alpha': 0.0001, 'classifier__learning_rate': 'optimal', 'classifier__penalty': 'elasticnet'}",0.9652327637006483,0.9643756361493545,0.9674274081217187,0.9656786026572405,0.0012851478058283953,4,0.9661732807985697,0.9652248473988165,0.967485456788776,0.9662945283287208,0.0009268636815155989,4,0.9652315611565698,0.964376781095514,0.9674274081217187,0.9656785834579341,0.0012849002598620835,4,0.9652151545015202,0.9643594344086797,0.9674263969382628,0.9656669952828209,0.001292203507760191,4
0.35614506403605145,0.009608663483670565,0.13093694051106772,0.005859888839011618,0.001,optimal,l2,"{'classifier__alpha': 0.001, 'classifier__learning_rate': 'optimal', 'classifier__penalty': 'l2'}",0.9686077034338673,0.964536347565222,0.9636237008464588,0.9655892506151827,0.0021666447289585837,5,0.9688930159525222,0.9651169673436848,0.9637042403148199,0.9659047412036758,0.002190325530671454,5,0.9686070432908187,0.9645372944959549,0.9636237008464588,0.9655893462110775,0.002166184831742823,5,0.9686028954333665,0.964525328084523,0.96362212125393,0.9655834482572732,0.0021666781920136216,5
0.3655110200246175,0.008851981652600115,0.1259762446085612,0.0018319165823615232,0.001,optimal,elasticnet,"{'classifier__alpha': 0.001, 'classifier__learning_rate': 'optimal', 'classifier__penalty': 'elasticnet'}",0.9659827503080303,0.9629292334065463,0.9632486874531233,0.9640535570559,0.0013703655655863982,6,0.9665492437316765,0.9636412793597544,0.9635351158541254,0.9645752129818521,0.0013965232360928874,6,0.9659818175268786,0.9629302836453042,0.9632486874531233,0.9640535962084353,0.0013696406672025756,6,0.965972372208801,0.9629150547750325,0.9632430092176805,0.964043478733838,0.0013704892210275898,6
0.30762068430582684,0.015856115815726903,0.119995911916097,0.006705675464817173,0.01,optimal,l2,"{'classifier__alpha': 0.01, 'classifier__learning_rate': 'optimal', 'classifier__penalty': 'l2'}",0.9605721326404886,0.959286441313548,0.9561770063216544,0.9586785267585637,0.0018450752322960817,7,0.9618566886929508,0.9605339292643502,0.9576195354725947,0.9600033844766319,0.0017700235746122789,7,0.9605707205879654,0.9592878359173087,0.9561770063216544,0.9586785209423095,0.0018447456586324813,7,0.9605446124714629,0.9592589391566402,0.9561424438749626,0.9586486651676885,0.0018482600546093078,7
0.3045171896616618,0.009783962981003218,0.08401902516682942,0.02272681163212753,0.01,optimal,elasticnet,"{'classifier__alpha': 0.01, 'classifier__learning_rate': 'optimal', 'classifier__penalty': 'elasticnet'}",0.9598757165050624,0.9577328976268281,0.9552662595092681,0.9576249578803863,0.0018833501516651457,8,0.9612704423023737,0.9591513676375185,0.956755950187052,0.959059253375648,0.0018441842899152784,8,0.9598742441848358,0.9577343869293811,0.9552662595092682,0.9576249635411617,0.0018827923944650955,8,0.9598452716524984,0.9577003253969584,0.9552297554331055,0.957591784160854,0.00188583905160207,8
