mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
13.21745777130127,0.35884480254887446,2.0001275539398193,0.33909347121753936,,20,sqrt,1,4,300,"{'model__class_weight': None, 'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 4, 'model__n_estimators': 300}",0.9591386190929183,0.9576885998205423,0.9560191208720479,0.9576154465951695,0.0012745798872021276,18,0.9599165674382786,0.9579522598352883,0.9605881779634784,0.9594856684123485,0.0011184130341816015
8.815946420033773,0.22573114609092423,1.341538429260254,0.2551548965088257,,20,sqrt,2,2,200,"{'model__class_weight': None, 'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.9552651115478776,0.9570958335933395,0.9333934144579716,0.948584786533063,0.010767891311512899,31,0.9548357353595671,0.9562589081931616,0.9409640026174934,0.950686215390074,0.0068991507267232265
11.601236343383789,0.2029343953615692,1.886041800181071,0.3409621361046104,,20,sqrt,2,2,300,"{'model__class_weight': None, 'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.9586553018387292,0.9573659479845872,0.9524648563185747,0.9561620353806304,0.002666765594370169,22,0.957849438585535,0.9565288677919938,0.9570650190162939,0.9571477751312742,0.0005422872769504369
7.900024970372518,0.5216444902427266,1.5878726641337078,0.24993837639170877,,20,sqrt,2,4,200,"{'model__class_weight': None, 'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 200}",0.9552651115478776,0.9570958335933395,0.9333934144579716,0.948584786533063,0.010767891311512899,31,0.9548357353595671,0.9562589081931616,0.9409640026174934,0.950686215390074,0.0068991507267232265
11.841279109319052,0.3962812121454544,2.333524227142334,0.35601246376505347,,20,sqrt,2,4,300,"{'model__class_weight': None, 'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 300}",0.9586553018387292,0.9573659479845872,0.9524648563185747,0.9561620353806304,0.002666765594370169,22,0.957849438585535,0.9565288677919938,0.9570650190162939,0.9571477751312742,0.0005422872769504369
119.85498857498169,5.122149861801103,3.486262083053589,0.3170827101840639,balanced,,sqrt,1,2,200,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.969891264941499,0.9698918663571723,0.966352381248607,0.9687118375157594,0.0016683875444829684,5,1.0,1.0,1.0,1.0,0.0
177.41830595334372,8.876079291971214,5.328075806299846,0.09030910334871073,balanced,,sqrt,1,2,300,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.9696234209207197,0.969891911980829,0.9658704286834625,0.968461920528337,0.0018357367910239273,8,1.0,1.0,1.0,1.0,0.0
93.8501546382904,7.189160218783541,4.051536877950032,0.06040849448368292,balanced,,sqrt,1,4,200,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 4, 'model__n_estimators': 200}",0.9704805551328284,0.9708563979242901,0.9674247061321875,0.9695872197297687,0.0015368069160364367,3,0.9962499645561087,0.9965446113707898,0.9962232816593719,0.9963392858620902,0.00014559514102844578
130.53178469340006,3.6902605721989294,3.283376932144165,0.15606274549861834,balanced,,sqrt,1,4,300,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 4, 'model__n_estimators': 300}",0.9704806608640562,0.9709097347052202,0.9672641301624978,0.969551508577258,0.0016268786268037391,4,0.9963303220082436,0.9968124709544495,0.9962768519827032,0.9964732149817989,0.00024088132920895738
28.691163301467896,2.4641426791554153,3.4934911727905273,0.8792743835188417,balanced,,sqrt,2,2,200,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.9679047701935943,0.9670999532342377,0.9645260027963986,0.9665102420747435,0.0014410266524975072,9,0.9686815577444,0.967983057935523,0.9697275534199639,0.9687973896999623,0.0007168816291205021
44.489606618881226,1.3469061216804201,5.19083555539449,1.233644679319617,balanced,,sqrt,2,2,300,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.9676364111245661,0.9670459853838408,0.9645260027963986,0.9664027997682685,0.0013488083120648561,11,0.9683597913485187,0.9679832170295246,0.9697273831137154,0.9686901304972529,0.0007493872150854173
27.51226043701172,7.0915936665702635,2.990664084752401,1.0614253918601118,balanced,,sqrt,2,4,200,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 200}",0.9679047701935943,0.9670999532342377,0.9645260027963986,0.9665102420747435,0.0014410266524975072,9,0.9686815577444,0.967983057935523,0.9697275534199639,0.9687973896999623,0.0007168816291205021
25.835282882054646,0.22400634376855416,2.3923478921254477,0.24287112286356302,balanced,,sqrt,2,4,300,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 300}",0.9676364111245661,0.9670459853838408,0.9645260027963986,0.9664027997682685,0.0013488083120648561,11,0.9683597913485187,0.9679832170295246,0.9697273831137154,0.9686901304972529,0.0007493872150854173
12.376040697097778,0.5111950864022257,1.830520232518514,0.1191216035167476,balanced,20,sqrt,1,2,200,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.9598925441172605,0.9547280257703583,0.95267868501602,0.9557664183012129,0.003035197420184138,25,0.9609922022967506,0.9563870507353371,0.9588091559209811,0.9587294696510229,0.0018808894442279493
13.48442546526591,2.5665557163351638,1.549202601114909,0.38360728499123203,balanced,20,sqrt,1,2,300,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.9584382109354038,0.9549957028627254,0.956666156732624,0.9567000235102511,0.0014056020481355241,21,0.9595386092755019,0.9567894694341554,0.9614213878883018,0.9592498221993196,0.0019019666353527816
8.62730328241984,0.5237294287009571,1.3321349620819092,0.2280271228335806,balanced,20,sqrt,1,4,200,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 4, 'model__n_estimators': 200}",0.9614005611431076,0.9572040087773883,0.9525171406094284,0.9570405701766415,0.003628482164460215,20,0.9623378416624635,0.9579229113110269,0.9584868919300236,0.9595825483011714,0.0019618443133501535
