mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__penalty,param_model__solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
5.921888430913289,2.427554277730645,0.07741030057271321,0.013788460448191014,0.1,,l2,saga,"{'model__C': 0.1, 'model__class_weight': None, 'model__penalty': 'l2', 'model__solver': 'saga'}",0.9636185916151974,0.9646893397339135,0.9600766345842355,0.9627948553111155,0.0019711533550121054,5,0.962811965389121,0.9622492904890809,0.9639934410562561,0.963018232311486,0.0007268309444388454
5.368014017740886,1.9531273699792133,0.06446901957194011,0.003840412312369312,0.1,balanced,l2,saga,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'saga'}",0.9636185916151974,0.9646893397339135,0.9600766345842355,0.9627948553111155,0.0019711533550121054,5,0.962811965389121,0.9622492904890809,0.9639934410562561,0.963018232311486,0.0007268309444388454
2.89792807896932,0.41467089039769883,0.06566659609476726,0.002632368452951379,1.0,,l2,saga,"{'model__C': 1, 'model__class_weight': None, 'model__penalty': 'l2', 'model__solver': 'saga'}",0.9636730641039566,0.9660846525560847,0.9612042950675823,0.9636540039092077,0.001992443185666472,3,0.9636715998582973,0.9628410022979454,0.9643701799713118,0.9636275940425182,0.0006250591828231545
3.0435651938120523,0.07652628844408577,0.06149832407633463,0.006733645987595168,1.0,balanced,l2,saga,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'saga'}",0.9636730641039566,0.9660311189500929,0.9612042950675823,0.9636361593738773,0.001970715380687973,4,0.9636715998582973,0.9627874746266112,0.9643701799713118,0.9636097514854067,0.0006476150955404927
9.81364623705546,1.9412132692474635,0.04837942123413086,0.011578374687712499,10.0,,l2,saga,"{'model__C': 10, 'model__class_weight': None, 'model__penalty': 'l2', 'model__solver': 'saga'}",0.963726894049687,0.9662455227896516,0.9612579420215821,0.9637434529536403,0.0020362049876308714,1,0.9639663773876972,0.9630552756308521,0.9644238525909978,0.9638151685365157,0.000568857809689512
9.485373417536417,1.784338424868666,0.040421485900878906,0.011855687939628452,10.0,balanced,l2,saga,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'saga'}",0.963726894049687,0.9662455227896516,0.9612579420215821,0.9637434529536403,0.0020362049876308714,1,0.9639663773876972,0.9630552756308521,0.9644238525909978,0.9638151685365157,0.000568857809689512
