mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__penalty,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
7.136240243911743,0.29567056441880263,0.10041324297587077,0.008194196462799407,0.01,l2,"{'classifier__C': 0.01, 'classifier__penalty': 'l2'}",0.9651256227567365,0.9620721058552526,0.9609450337512054,0.9627142541210648,0.0017660873713298394,5,0.9653639753718553,0.962424815546417,0.9613514292385361,0.9630467400522695,0.0016961179570298079,5,0.9651250171298091,0.9620728461536395,0.9609450337512053,0.9627142990115513,0.0017657220596767112,5,0.9651211240762713,0.9620649153691871,0.9609364311669895,0.9627074902041493,0.0017677840177546815,5
3.950261354446411,2.535508086335658,0.11426170667012532,0.019731781048032172,0.1,l2,"{'classifier__C': 0.1, 'classifier__penalty': 'l2'}",0.9661970321958536,0.9650720522847807,0.9627665273759777,0.9646785372855374,0.001427872863334393,4,0.9663928188149529,0.9654107013396864,0.9631231866501049,0.9649755689349148,0.0013698245095909046,4,0.9661964839679106,0.965072775373004,0.9627665273759777,0.9646785955722974,0.0014277450384200922,4,0.9661934557291878,0.9650657361704347,0.9627593574582756,0.9646728497859659,0.001429225318577921,4
5.072709719340007,0.2708355634424964,0.12006465593973796,0.011296116797007564,1.0,l2,"{'classifier__C': 1, 'classifier__penalty': 'l2'}",0.9712326565597043,0.9697326833449402,0.9676417014893389,0.9695356804646611,0.001472604762651159,3,0.9713597072292253,0.9699050645848367,0.9678396977535668,0.9697014898558761,0.0014442295939092248,3,0.9712322173984405,0.9697331969514691,0.9676417014893389,0.9695357052797494,0.0014724590189377662,3,0.9712306985190529,0.9697299309904976,0.9676382775066219,0.9695329690053908,0.0014731978143530233,3
28.426772991816204,1.0590937972329202,0.12834699948628744,0.01831292334871798,10.0,l2,"{'classifier__C': 10, 'classifier__penalty': 'l2'}",0.9723576364707773,0.9701076766486313,0.968445301617915,0.9703035382457745,0.0016031972896178436,1,0.9724259492647928,0.9701985656250885,0.9685847448260985,0.9704030865719933,0.0015748194601822938,1,0.9723573149743563,0.970108049636258,0.9684453016179149,0.9703035554095097,0.0016030448123857083,1,0.9723566234953254,0.9701062490346982,0.9684429539018415,0.970301942143955,0.0016037298746979214,1
38.77430192629496,0.5834857862228641,0.06402023633321126,0.012168046545294402,100.0,l2,"{'classifier__C': 100, 'classifier__penalty': 'l2'}",0.9713933679755719,0.9688755557936466,0.9687131683274403,0.9696606973655529,0.0012269754152421084,2,0.9714544455935326,0.9689762535623216,0.9688441574320272,0.9697582855292938,0.001200578074525901,2,0.9713930636951564,0.9688759488663057,0.9687131683274403,0.9696607269629675,0.0012267483554032092,2,0.9713924280369404,0.9688739036286395,0.9687109828889157,0.9696591048514985,0.0012274479597253296,2
